fichier|dynamique_brut|dynamique_text|dynamique_type
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>l'implantation décidée de <lieu type=""obj"" n=2><res n=2>plusieurs grandes écoles nationales</res></lieu> : <lieu type=""obj"" n=2><res n=2>Institut national agronomique</res></lieu> (<lieu type=""obj"" n=2><res n=2>I.N.A.</res></lieu>), <lieu type=""obj"" n=2><res n=2>École polytechnique</res></lieu>, <lieu type=""obj"" n=2><res n=2>Collège des techniques avancées</res></lieu></dyn>"|"l'implantation décidée de plusieurs grandes écoles nationales : Institut national agronomique (I.N.A.), École polytechnique</lieu>, <lieu type=""obj"" n=2><res n=2>Collège des techniques avancées</res></lieu></dyn>"|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>extensions nouvelles de <lieu type=""obj"" n=3>la Faculté des sciences d'Orsay</lieu></dyn>"|extensions nouvelles de la Faculté des sciences d'Orsay|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>Ce nouveau <lieu type=""obj"" n=1><res n=1>secteur d'activités</res></lieu></dyn>"|Ce nouveau secteur d'activités|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>nouvelles <lieu type=""obj"" n=2><res n=2>agglomérations envisagées</res></lieu></dyn>"|nouvelles agglomérations envisagées|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">de nouvelles <lieu type=""obj""><res>facultés</res></lieu></dyn>"|de nouvelles facultés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">se développera</dyn>"|se développera|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>seront réalisés</dyn>"|seront réalisés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>en extension</dyn>"|en extension|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>la zone urbanisée</dyn>"|la zone urbanisée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" temps=""fut"" n=2>seront de leur côté préservés</dyn>"|seront de leur côté préservés|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""loc"" n=1>l'axe</lieu> d'urbanisation</dyn>"|l'axe d'urbanisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><res n=2>villes</res> nouvelles</dyn>"|villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" n=1><perc type=""axiol"" n=1>l'amélioration</perc> du <lieu type=""obj"" n=1>tracé de la R.N. 306</lieu></dyn>"|l'amélioration du tracé de la R.N. 306|modi
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>l'aménagement de <lieu type=""obj"" n=2>la liaison vers Poissy-Pontoise</lieu></dyn>"|l'aménagement de la liaison vers Poissy-Pontoise|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>doublant <lieu type=""obj"" n=3>la R.N. 10</lieu></dyn>"|doublant la R.N. 10|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4><lieu type=""obj"" n=4><res n=4>ces villes</res></lieu> nouvelles</dyn>"|ces villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">la mise en place d'<lieu type=""obj"">une infrastructure de transports en commun</lieu></dyn>"|la mise en place d'une infrastructure de transports en commun|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>cette zone urbanisée</dyn>"|cette zone urbanisée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" n=3><perc type=""autre"" n=3>ne doivent pas</perc> pour autant perdre leur caractère rural</dyn>"|ne doivent pas pour autant perdre leur caractère rural|modi
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" temps=""fut"" n=1>sera sauvegardé</dyn>"|sera sauvegardé|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" n=2>la préservation des <lieu type=""obj"" n=2>sites existants</lieu></dyn>"|la préservation des sites existants|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" n=1>la sauvegarde des <lieu type=""obj"" n=1>sites</lieu></dyn>"|la sauvegarde des sites|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>les villes</res></lieu> nouvelles</dyn>"|les villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"">Deux nouvelles <lieu type=""obj""><res>agglomérations</res></lieu></dyn>"|Deux nouvelles agglomérations|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">ces nouvelles <lieu type=""obj""><res>agglomérations</res></lieu></dyn>"|ces nouvelles agglomérations|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>La création des <lieu type=""obj"" n=1><res n=1>deux villes nouvelles</res></lieu></dyn>"|La création des deux villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>poussées de <lieu type=""obj"" n=1,2>l'agglomération</lieu></dyn>"|poussées de l'agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>leur développement <perc type=""axiol"" n=2>spontané</perc> et <perc type=""axiol"" pol=""neg"" n=2>anarchique</perc></dyn>"|leur développement spontané et anarchique|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" n=1>La préservation de <lieu type=""obj"" n=1>ces sites</lieu></dyn>"|La préservation de ces sites|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" n=3><perc type=""autre"" n=3>doivent</perc> conserver leur caractère propre de <lieu type=""obj"" n=3>réserves naturelles</lieu></dyn>"|doivent conserver leur caractère propre de réserves naturelles|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4>recevoir <lieu type=""loc"" n=4>en des lieux choisis</lieu> <lieu type=""obj"" n=4>certains équipements culturels et de loisirs</lieu>, et éventuellement <lieu type=""loc"" n=4>en d'autres secteurs strictement limités</lieu>, <lieu type=""obj"" n=4>des noyaux résidentiels de faible densité</lieu></dyn>"|recevoir en des lieux choisis certains équipements culturels et de loisirs, et éventuellement en d'autres secteurs strictement limités, des noyaux résidentiels de faible densité|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>Les deux villes</res></lieu> nouvelles</dyn>"|Les deux villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""loc"" n=2>la direction nouvelle</lieu> de développement</dyn>"|la direction nouvelle de développement|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>les développements <tps axe_temp=""fut"" n=3>futurs</tps> de <lieu type=""obj"" n=3>la rive gauche de Seine en aval de Paris</lieu></dyn>"|les développements futurs de la rive gauche de Seine en aval de Paris|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>L'aménagement de <lieu type=""obj"" n=1>la vallée de la Seine</lieu></dyn>"|L'aménagement de la vallée de la Seine|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><perc type=""autre"" n=2>permettra</perc> de recevoir <lieu type=""loc"" n=2>sur des sites favorables</lieu> <lieu type=""obj"" n=2>les activités et les agglomérations nouvelles</lieu></dyn>"|permettra de recevoir sur des sites favorables les activités et les agglomérations nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" n=3>la préservation de <lieu type=""obj"" n=3>la vallée</lieu></dyn>"|la préservation de la vallée|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>l'urbanisation de <lieu type=""obj"" n=1>la région</lieu></dyn>"|l'urbanisation de la région|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""loc"" n=2>un nouveau secteur</lieu> d'extension</dyn>"|un nouveau secteur d'extension|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>cette ville</res></lieu> nouvelle</dyn>"|cette ville nouvelle|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>se trouvera alors concrétisé</dyn>"|se trouvera alors concrétisé|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>les 5 villes</res></lieu> nouvelles</dyn>"|les 5 villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""dur"">un développement rapide</dyn>"|un développement rapide|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">est <tps axe_temp=""pres"">actuellement</tps> peu urbanisée</dyn>"|est actuellement peu urbanisée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"">un développement des <lieu type=""obj"">petites villes de la rive gauche</lieu>, <lieu type=""obj"">les Mureaux</lieu>, <lieu type=""obj"">Elizabethville</lieu>, <lieu type=""obj"">Mézières</lieu></dyn>"|un développement des petites villes de la rive gauche, les Mureaux, Elizabethville, Mézières|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""dur"">se développent <lieu type=""obj"">les boucles de Guernes et Moisson</lieu></dyn>"|se développent les boucles de Guernes et Moisson|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>développements urbains</dyn>"|développements urbains|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">un développement modéré</dyn>"|un développement modéré|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>L'aménagement de <lieu type=""obj"" n=1>la vallée</lieu></dyn>"|L'aménagement de la vallée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>développements urbains</dyn>"|développements urbains|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=3>urbanisations</dyn>"|urbanisations|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=5><perc type=""autre"" n=5>peuvent</perc> être aménagés</dyn>"|peuvent être aménagés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1>les sites</lieu> à aménager</dyn>"|les sites à aménager|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>Les aménagements de <lieu type=""obj"" n=1>Verneuil-sur-Seine et Vernouillet</lieu>, <lieu type=""obj"" n=1>Médan</lieu>, <lieu type=""obj"" n=1>Rosny</lieu></dyn>"|Les aménagements de Verneuil-sur-Seine et Vernouillet, Médan, Rosny|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>la réalisation d'<lieu type=""obj"" n=2><res n=2>un plan d'eau de compétition</res></lieu></dyn>"|la réalisation d'un plan d'eau de compétition|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" proces=""progr"" n=1>la résorption progressive des <lieu type=""obj"" n=1>champs d'épandage d'Achères</lieu></dyn>"|la résorption progressive des champs d'épandage d'Achères|modi
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>le développement de <lieu type=""obj"" n=2>la station d'épuration</lieu></dyn>"|le développement de la station d'épuration|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>établir <lieu type=""obj"" n=3><res n=3>un secteur d'activité</res></lieu></dyn>"|établir un secteur d'activité|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">les développements prévus</dyn>"|les développements prévus|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>L'extension de <lieu type=""obj"" n=1>l'agglomération de Mantes</lieu></dyn>"|L'extension de l'agglomération de Mantes|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>les nouveaux <lieu type=""obj"" n=2><res n=2>quartiers d'habitation</res></lieu></dyn>"|les nouveaux quartiers d'habitation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3><tps axe_temp=""fut"" n=3>futur</tps> <lieu type=""obj"" n=3><res n=3>ensemble de loisir</res></lieu></dyn>"|futur ensemble de loisir|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4><lieu type=""obj"" n=4>le plan d'eau</lieu> aménagé</dyn>"|le plan d'eau aménagé|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">Les développements de <lieu type=""obj"">l'agglomération</lieu></dyn>"|Les développements de l'agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">l'extension de <lieu type=""obj"">l'agglomération</lieu></dyn>"|l'extension de l'agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>le développement de <lieu type=""obj"" n=1>cette agglomération</lieu></dyn>"|le développement de cette agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>sera créée</dyn>"|sera créée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>la construction d'<lieu type=""obj"" n=3><res n=3>un pont</res></lieu></dyn>"|la construction d'un pont|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4><lieu type=""obj"" n=4>zones industrielles</lieu> établies</dyn>"|zones industrielles établies|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""destr"" proces=""progr"" n=5>la disparition progressive des <lieu type=""obj"" n=5>champs d'épandage</lieu></dyn>"|la disparition progressive des champs d'épandage|dest
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">sont implantées</dyn>"|sont implantées|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea""><lieu type=""obj"">les ensembles d'immeubles collectifs</lieu> construits</dyn>"|les ensembles d'immeubles collectifs construits|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>créent <lieu type=""obj"" n=1><res n=1>un paysage agréable</res></lieu></dyn>"|créent un paysage agréable|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>l'autoroute de l'Ouest</res></lieu>, <lieu type=""obj"" n=2><res n=2>la première des autoroutes</res></lieu> construites</dyn>"|l'autoroute de l'Ouest, la première des autoroutes construites|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=3>a <tps axe_temp=""pas"" type=""dur"" n=3>depuis longtemps</tps> accueilli <lieu type=""obj"" n=3>des habitations de qualité</lieu></dyn>"|a depuis longtemps accueilli des habitations de qualité|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea""><perc type=""axiol"">ont été livrés</perc> à <lieu type=""obj"">l'habitat</lieu></dyn>"|ont été livrés à l'habitat|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=4>les urbanisations</dyn>"|les urbanisations|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=5><lieu type=""obj"" n=5><res n=5>les villes</res></lieu> nouvelles</dyn>"|les villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj"">les autoroutes</lieu> prévues</dyn>"|les autoroutes prévues|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">L'aménagement des <lieu type=""obj"">secteurs de la Défense et de Montesson</lieu></dyn>"|L'aménagement des secteurs de la Défense et de Montesson|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""dur"" n=1>en cours de réalisation</dyn>"|en cours de réalisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""obj"" n=2>le premier centre important d'activité</lieu> créé</dyn>"|le premier centre important d'activité créé|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>sont prévus <lieu type=""obj"" n=1>un ensemble d'immeubles de bureaux (45.000 emplois)</lieu>, <lieu type=""obj"" n=1>des salles de congrès</lieu>, <lieu type=""obj"" n=1>un hôtel</lieu></dyn>"|sont prévus un ensemble d'immeubles de bureaux (45.000 emplois), des salles de congrès, un hôtel|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>nouveau <lieu type=""obj"" n=2><res n=2>département des Hauts de Seine</res></lieu></dyn>"|nouveau département des Hauts de Seine|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>créer <lieu type=""obj"" n=3><res n=3>une gare de grande ligne</res></lieu></dyn>"|créer une gare de grande ligne|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>se créera <lieu type=""obj"" n=1><res n=1>un ensemble complexe et puissant</res></lieu></dyn>"|se créera un ensemble complexe et puissant|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>l'aménagement de <lieu type=""obj"" n=2>toute la partie ouest de la banlieue</lieu></dyn>"|l'aménagement de toute la partie ouest de la banlieue|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>recevra des <lieu type=""obj"" n=1>équipements régionaux</lieu></dyn>"|recevra des équipements régionaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>la création d'<lieu type=""obj"" n=2><res n=2>un ensemble universitaire et culturel</res></lieu></dyn>"|la création d'un ensemble universitaire et culturel|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>l'aménagement</dyn>"|l'aménagement|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">urbanisation</dyn>"|urbanisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>a été peu construit</dyn>"|a été peu construit|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>ont créé longtemps un obstacle à la poussée urbaine</dyn>"|ont créé longtemps un obstacle à la poussée urbaine|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>la construction d'<lieu type=""obj"" n=1><res n=1>immeubles collectifs</res></lieu> s'est développée</dyn>"|la construction d'immeubles collectifs s'est développée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">crée une coupure</dyn>"|crée une coupure|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">se sont développées</dyn>"|se sont développées|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>La création de <lieu type=""obj"" n=1><res n=1>l'autoroute du Sud</res></lieu></dyn>"|La création de l'autoroute du Sud|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=2>cette urbanisation</dyn>"|cette urbanisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=3>la construction d'<lieu type=""obj"" n=3><res n=3>immeubles collectifs</res></lieu></dyn>"|la construction d'immeubles collectifs|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"">développement <tps axe_temp=""pas"" type=""dur"">récent</tps></dyn>"|développement récent|cre
